frame,time_sec,track_id,center_x,center_y,collision_flag
213,10.65,259,719,325,0
213,10.65,262,1414,1065,0
213,10.65,264,1189,917,0
213,10.65,266,1454,926,0
213,10.65,267,571,84,0
213,10.65,270,858,366,0
213,10.65,274,1531,1012,0
213,10.65,276,1302,855,0
213,10.65,278,685,165,0
213,10.65,280,457,40,0
214,10.7,64,1066,588,0
214,10.7,75,875,440,0
214,10.7,89,1130,744,0
214,10.7,113,1264,813,0
214,10.7,143,1516,979,0
214,10.7,207,848,485,0
214,10.7,208,726,270,0
214,10.7,214,604,73,0
214,10.7,224,763,458,0
214,10.7,259,723,329,0
214,10.7,262,1422,1069,0
214,10.7,264,1196,925,0
214,10.7,266,1461,932,0
214,10.7,267,572,86,0
214,10.7,270,861,370,0
214,10.7,274,1540,1020,0
214,10.7,276,1309,860,0
214,10.7,278,687,167,0
214,10.7,280,458,41,0
215,10.75,64,1070,594,0
215,10.75,75,870,412,0
215,10.75,89,1136,751,0
215,10.75,113,1270,820,0
215,10.75,143,1523,986,0
215,10.75,207,854,493,0
215,10.75,208,729,273,0
215,10.75,214,604,74,0
215,10.75,224,766,462,0
215,10.75,259,727,335,0
215,10.75,264,1204,935,0
215,10.75,266,1468,940,0
215,10.75,267,573,86,0
215,10.75,274,1540,1029,0
215,10.75,276,1316,868,0
215,10.75,278,689,171,0
215,10.75,280,459,42,0
216,10.8,64,1074,598,0
216,10.8,75,869,378,0
216,10.8,89,1142,758,0
216,10.8,113,1276,825,0
216,10.8,143,1530,993,0
216,10.8,207,860,500,0
216,10.8,208,731,276,0
216,10.8,214,606,76,0
216,10.8,224,769,466,0
216,10.8,259,731,340,0
216,10.8,264,1204,930,0
216,10.8,266,1465,940,1
216,10.8,267,574,88,0
216,10.8,274,1547,1036,0
216,10.8,276,1322,878,0
216,10.8,278,691,173,0
216,10.8,280,460,43,0
216,10.8,281,1483,960,1
216,10.8,282,886,446,0
217,10.85,64,1079,603,0
217,10.85,75,873,382,0
217,10.85,89,1149,766,0
217,10.85,113,1282,832,0
217,10.85,143,1537,1002,0
217,10.85,207,866,507,0
217,10.85,208,734,279,0
217,10.85,214,608,77,0
217,10.85,224,773,470,0
217,10.85,259,735,343,0
217,10.85,264,1220,954,0
217,10.85,266,1477,952,0
217,10.85,267,579,92,0
217,10.85,274,1561,1042,0
217,10.85,276,1328,888,0
217,10.85,280,461,46,0
217,10.85,282,888,455,0
218,10.9,64,1084,608,0
218,10.9,75,877,386,0
218,10.9,89,1154,773,0
218,10.9,113,1287,839,0
218,10.9,143,1543,1007,0
218,10.9,207,872,515,0
218,10.9,208,736,282,0
218,10.9,214,611,82,0
218,10.9,224,776,473,0
218,10.9,259,739,351,0
218,10.9,264,1227,963,0
218,10.9,266,1476,952,0
218,10.9,267,579,95,0
218,10.9,274,1567,1048,0
218,10.9,276,1334,892,0
218,10.9,280,462,48,0
218,10.9,282,894,454,0
218,10.9,283,695,177,0
219,10.95,64,1088,613,0
219,10.95,75,885,431,0
219,10.95,89,1161,780,0
219,10.95,113,1293,846,0
219,10.95,143,1549,1013,0
219,10.95,207,878,522,0
219,10.95,208,738,284,0
219,10.95,214,610,80,0
219,10.95,224,779,477,0
219,10.95,259,744,356,0
219,10.95,264,1234,973,0
219,10.95,266,1482,959,0
219,10.95,267,582,95,0
219,10.95,274,1566,1055,0
219,10.95,276,1340,902,0
219,10.95,280,463,49,0
219,10.95,283,697,180,0
220,11.0,64,1093,618,0
220,11.0,75,901,447,0
220,11.0,89,1166,787,0
220,11.0,113,1298,852,0
220,11.0,143,1555,1020,0
220,11.0,207,884,530,0
220,11.0,208,741,288,0
220,11.0,214,611,81,0
220,11.0,224,783,482,0
220,11.0,259,748,361,0
220,11.0,264,1243,983,0
220,11.0,266,1487,964,0
220,11.0,267,580,94,0
220,11.0,274,1580,1058,0
220,11.0,276,1346,908,0
220,11.0,283,699,182,0
221,11.05,64,1097,623,0
221,11.05,75,904,440,0
221,11.05,89,1172,793,0
221,11.05,113,1303,856,0
221,11.05,143,1561,1026,0
221,11.05,207,890,537,0
221,11.05,208,743,290,0
221,11.05,214,613,83,0
221,11.05,224,786,486,0
221,11.05,259,753,367,0
221,11.05,264,1251,994,0
221,11.05,266,1504,977,0
221,11.05,267,582,97,0
221,11.05,274,1576,1061,0
221,11.05,276,1351,914,0
221,11.05,283,701,184,0
221,11.05,284,465,52,0
222,11.1,64,1102,628,0
222,11.1,75,909,445,0
222,11.1,89,1178,800,0
222,11.1,113,1308,862,0
222,11.1,143,1567,1032,0
222,11.1,207,896,545,0
222,11.1,208,745,293,0
222,11.1,214,614,85,0
222,11.1,224,790,489,0
222,11.1,259,756,366,0
222,11.1,264,1259,1004,0
222,11.1,266,1498,975,0
222,11.1,267,583,98,0
222,11.1,274,1585,1065,0
222,11.1,276,1356,920,0
222,11.1,283,703,187,0
223,11.15,64,1106,633,0
223,11.15,75,908,406,0
223,11.15,89,1183,807,0
223,11.15,113,1313,868,0
223,11.15,143,1573,1048,0
223,11.15,207,902,553,0
223,11.15,208,748,296,0
223,11.15,214,615,86,0
223,11.15,224,792,495,0
223,11.15,259,760,371,0
223,11.15,264,1268,1015,0
223,11.15,266,1504,987,0
223,11.15,267,589,106,0
223,11.15,276,1362,926,0
223,11.15,283,706,189,0
223,11.15,285,916,489,0
223,11.15,286,467,55,0
224,11.2,64,1111,639,0
224,11.2,75,910,410,0
224,11.2,89,1190,815,0
224,11.2,113,1319,873,0
224,11.2,143,1580,1051,0
224,11.2,207,908,560,0
224,11.2,208,750,300,0
224,11.2,214,617,88,0
224,11.2,224,796,499,0
224,11.2,259,765,377,0
224,11.2,264,1275,1024,0
224,11.2,266,1510,988,0
224,11.2,267,586,102,0
224,11.2,276,1365,932,0
224,11.2,283,708,191,0
224,11.2,285,921,494,0
225,11.25,64,1116,644,0
225,11.25,75,915,414,0
225,11.25,89,1196,821,0
225,11.25,113,1323,879,0
225,11.25,143,1587,1055,0
225,11.25,207,914,568,0
225,11.25,208,753,302,0
225,11.25,214,621,92,0
225,11.25,224,798,503,0
225,11.25,259,770,389,0
225,11.25,264,1283,1034,0
225,11.25,266,1516,1000,0
225,11.25,267,588,103,0
225,11.25,276,1374,938,0
225,11.25,283,710,194,0
225,11.25,285,926,500,0
225,11.25,287,1137,766,0
226,11.3,64,1120,649,0
226,11.3,75,922,426,0
226,11.3,89,1202,829,0
226,11.3,113,1329,885,0
226,11.3,143,1594,1058,0
226,11.3,207,921,576,0
226,11.3,208,756,306,0
226,11.3,214,622,95,0
226,11.3,224,802,507,0
226,11.3,259,775,395,0
226,11.3,264,1291,1045,0
226,11.3,266,1522,1000,1
226,11.3,267,591,110,0
226,11.3,276,1378,944,0
226,11.3,283,713,197,0
226,11.3,285,931,506,0
226,11.3,287,1142,773,0
226,11.3,288,1544,1014,1
227,11.35,64,1125,654,0
227,11.35,75,926,429,0
227,11.35,89,1208,837,0
227,11.35,113,1335,890,0
227,11.35,143,1600,1061,0
227,11.35,207,927,584,0
227,11.35,208,759,309,0
227,11.35,214,622,93,0
227,11.35,224,805,512,0
227,11.35,259,779,393,0
227,11.35,264,1299,1050,0
227,11.35,266,1528,1007,1
227,11.35,267,591,107,0
227,11.35,276,1384,950,0
227,11.35,283,715,198,0
227,11.35,285,936,512,0
227,11.35,287,1149,778,0
227,11.35,288,1548,1024,1
228,11.4,64,1129,659,0
228,11.4,75,926,426,0
228,11.4,89,1215,844,0
228,11.4,113,1340,897,0
228,11.4,207,933,592,0
228,11.4,208,762,313,0
228,11.4,214,626,98,0
228,11.4,224,809,516,0
228,11.4,259,783,406,0
228,11.4,264,1305,1055,0
228,11.4,266,1546,1021,0
228,11.4,267,595,113,0
228,11.4,276,1390,955,0
228,11.4,283,717,201,0
228,11.4,285,942,517,0
229,11.45,64,1133,664,0
229,11.45,75,929,430,0
229,11.45,89,1221,851,0
229,11.45,113,1345,903,0
229,11.45,207,940,600,0
229,11.45,208,764,316,0
229,11.45,214,626,100,0
229,11.45,224,812,521,0
229,11.45,259,788,412,0
229,11.45,264,1311,1060,0
229,11.45,266,1554,1030,0
229,11.45,267,597,115,0
229,11.45,276,1396,963,0
229,11.45,283,719,204,0
229,11.45,285,946,524,0
229,11.45,289,1160,793,0
230,11.5,64,1138,669,0
230,11.5,75,937,442,0
230,11.5,89,1227,859,0
230,11.5,113,1351,909,0
230,11.5,207,947,609,0
230,11.5,208,767,319,0
230,11.5,214,628,101,0
230,11.5,224,816,525,0
230,11.5,259,792,414,0
230,11.5,264,1317,1066,0
230,11.5,266,1561,1037,0
230,11.5,267,596,113,0
230,11.5,276,1402,968,0
230,11.5,283,721,205,0
230,11.5,285,951,529,0
230,11.5,289,1166,791,0
231,11.55,64,1142,673,0
231,11.55,75,937,439,0
231,11.55,89,1234,868,0
231,11.55,113,1358,917,0
231,11.55,207,953,617,0
231,11.55,208,770,322,0
231,11.55,214,630,104,0
231,11.55,224,819,530,0
231,11.55,259,797,423,0
231,11.55,266,1568,1045,0
231,11.55,267,600,120,0
231,11.55,276,1408,975,0
231,11.55,283,723,207,0
231,11.55,285,956,536,0
232,11.6,64,1146,678,0
232,11.6,75,940,443,0
232,11.6,89,1241,876,0
232,11.6,113,1363,924,0
232,11.6,207,959,625,0
232,11.6,208,773,326,0
232,11.6,214,630,101,0
232,11.6,224,823,534,0
232,11.6,259,801,429,0
232,11.6,266,1576,1050,0
232,11.6,267,600,118,0
232,11.6,276,1415,984,0
232,11.6,283,725,209,0
232,11.6,285,961,541,0
233,11.65,64,1151,683,0
233,11.65,75,944,456,0
233,11.65,89,1248,885,0
233,11.65,113,1373,931,0
233,11.65,207,946,610,0
233,11.65,208,776,330,0
233,11.65,214,633,107,0
233,11.65,224,825,539,0
233,11.65,259,805,427,0
233,11.65,266,1572,1054,1
233,11.65,267,602,120,0
233,11.65,276,1422,990,0
233,11.65,283,728,211,0
233,11.65,285,967,547,0
233,11.65,290,1596,1067,1
233,11.65,291,1186,824,0
233,11.65,292,977,644,0
234,11.7,64,1155,688,0
234,11.7,75,953,460,0
234,11.7,89,1255,894,0
234,11.7,113,1381,939,0
234,11.7,207,952,618,0
234,11.7,208,779,334,0
234,11.7,214,632,105,0
234,11.7,224,828,544,0
234,11.7,259,811,441,0
234,11.7,266,1580,1058,0
234,11.7,267,605,127,0
234,11.7,276,1429,999,0
234,11.7,283,729,214,0
234,11.7,285,971,553,0
234,11.7,292,984,653,0
235,11.75,64,1159,693,0
235,11.75,75,953,456,0
235,11.75,89,1262,902,0
235,11.75,113,1383,946,0
235,11.75,207,958,627,0
235,11.75,208,782,337,0
235,11.75,214,634,107,0
235,11.75,224,833,549,0
235,11.75,259,816,446,0
235,11.75,266,1589,1062,0
235,11.75,267,607,129,0
235,11.75,276,1438,998,0
235,11.75,283,732,218,0
235,11.75,285,976,559,0
235,11.75,292,990,661,0
235,11.75,293,1199,840,0
236,11.8,64,1164,698,0
236,11.8,75,960,468,0
236,11.8,89,1271,910,0
236,11.8,113,1393,954,0
236,11.8,207,965,634,0
236,11.8,208,785,341,0
236,11.8,214,636,109,0
236,11.8,224,835,553,0
236,11.8,259,821,452,0
236,11.8,266,1597,1067,0
236,11.8,267,609,131,0
236,11.8,276,1445,1006,0
236,11.8,283,734,220,0
236,11.8,285,981,564,0
236,11.8,292,997,669,0
237,11.85,64,1169,703,0
237,11.85,75,957,473,0
237,11.85,89,1278,919,0
237,11.85,113,1402,963,0
237,11.85,207,971,643,0
237,11.85,208,789,345,0
237,11.85,214,640,114,0
237,11.85,224,840,558,0
237,11.85,259,826,459,0
237,11.85,267,612,134,0
237,11.85,276,1453,1016,0
237,11.85,283,736,223,0
237,11.85,285,986,570,0
237,11.85,292,1004,677,0
237,11.85,294,482,76,0
238,11.9,64,1173,708,0
238,11.9,75,961,477,0
238,11.9,89,1285,927,0
238,11.9,113,1409,971,0
238,11.9,207,977,651,0
238,11.9,208,792,349,0
238,11.9,214,639,113,0
238,11.9,224,843,562,0
238,11.9,259,830,464,0
238,11.9,267,614,137,0
238,11.9,276,1461,1024,0
238,11.9,283,738,223,0
238,11.9,285,990,575,0
238,11.9,292,1010,686,0
239,11.95,64,1179,714,0
239,11.95,75,969,482,0
239,11.95,89,1292,936,0
239,11.95,113,1416,979,0
239,11.95,207,983,656,0
239,11.95,208,795,353,0
239,11.95,214,643,118,0
239,11.95,224,847,567,0
239,11.95,259,835,471,0
239,11.95,267,617,139,0
239,11.95,276,1469,1034,0
239,11.95,283,741,226,0
239,11.95,285,995,580,0
239,11.95,292,1017,694,0
239,11.95,295,484,78,0
240,12.0,64,1183,720,0
240,12.0,75,969,486,0
240,12.0,89,1298,944,0
240,12.0,113,1423,988,0
240,12.0,207,990,664,0
240,12.0,208,797,356,0
240,12.0,214,643,117,0
240,12.0,224,850,572,0
240,12.0,259,840,476,0
240,12.0,267,618,142,0
240,12.0,276,1479,1051,0
240,12.0,283,743,229,0
240,12.0,285,999,586,0
240,12.0,292,1023,702,0
240,12.0,296,1231,867,0
241,12.05,64,1188,725,0
241,12.05,75,975,482,0
241,12.05,89,1313,953,0
241,12.05,113,1432,996,0
241,12.05,207,995,672,0
241,12.05,208,801,360,0
241,12.05,214,646,121,0
241,12.05,224,853,577,0
241,12.05,259,844,482,0
241,12.05,267,621,145,0
241,12.05,276,1487,1055,0
241,12.05,283,746,233,0
241,12.05,285,1004,591,0
241,12.05,292,1029,709,0
242,12.1,64,1194,731,0
242,12.1,75,984,494,0
242,12.1,89,1320,961,0
242,12.1,113,1439,1004,0
242,12.1,207,1002,680,0
242,12.1,208,804,364,0
242,12.1,214,648,124,0
242,12.1,224,858,582,0
242,12.1,259,849,488,0
242,12.1,267,623,148,0
242,12.1,276,1483,1068,0
242,12.1,283,748,235,0
242,12.1,285,1008,597,0
242,12.1,292,1036,718,0
242,12.1,297,488,83,0
243,12.15,64,1199,737,0
243,12.15,75,987,498,0
243,12.15,89,1319,969,0
243,12.15,113,1446,1012,0
243,12.15,207,1007,687,0
243,12.15,208,807,367,0
243,12.15,214,647,122,0
243,12.15,224,860,587,0
243,12.15,259,853,493,0
243,12.15,267,626,150,0
243,12.15,283,750,238,0
243,12.15,285,1013,602,0
243,12.15,292,1039,725,0
244,12.2,64,1205,743,0
244,12.2,75,992,503,0
244,12.2,89,1333,976,0
244,12.2,113,1453,1019,0
244,12.2,207,1013,694,0
244,12.2,208,811,371,0
244,12.2,214,649,124,0
244,12.2,224,865,592,0
244,12.2,259,857,499,0
244,12.2,267,629,153,0
244,12.2,283,753,240,0
244,12.2,285,1018,608,0
244,12.2,292,1045,732,0
244,12.2,298,490,87,0
245,12.25,64,1210,749,0
245,12.25,75,996,507,0
245,12.25,89,1339,985,0
245,12.25,113,1460,1027,0
245,12.25,207,1018,701,0
245,12.25,208,813,375,0
245,12.25,214,653,130,0
245,12.25,224,869,597,0
245,12.25,259,862,504,0
245,12.25,267,631,156,0
245,12.25,283,755,243,0
245,12.25,285,1023,613,0
245,12.25,292,1050,739,0
245,12.25,298,495,89,0
245,12.25,299,1261,903,0
246,12.3,64,1215,755,0
246,12.3,75,999,512,0
246,12.3,89,1347,992,0
246,12.3,113,1464,1034,0
246,12.3,207,1024,709,0
246,12.3,208,816,378,0
246,12.3,214,653,128,0
246,12.3,224,873,602,0
246,12.3,259,866,509,0
246,12.3,267,634,160,0
246,12.3,283,757,246,0
246,12.3,285,1028,619,0
246,12.3,292,1056,747,0
247,12.35,64,1221,761,0
247,12.35,75,1004,516,0
247,12.35,89,1353,1001,0
247,12.35,113,1472,1041,0
247,12.35,207,1030,715,0
247,12.35,208,820,382,0
247,12.35,214,657,133,0
247,12.35,224,877,608,0
247,12.35,259,870,515,0
247,12.35,267,636,163,0
247,12.35,283,760,249,0
247,12.35,285,1033,625,0
247,12.35,292,1062,755,0
247,12.35,300,494,90,0
247,12.35,301,441,17,0
248,12.4,64,1226,767,0
248,12.4,75,1008,521,0
248,12.4,89,1361,1008,0
248,12.4,113,1477,1047,0
248,12.4,207,1035,722,0
248,12.4,208,822,386,0
248,12.4,214,656,132,0
248,12.4,224,880,613,0
248,12.4,259,873,520,0
248,12.4,267,639,166,0
248,12.4,283,762,251,0
248,12.4,285,1037,631,0
248,12.4,292,1068,762,0
248,12.4,302,1274,938,0
249,12.45,64,1232,773,0
249,12.45,75,1012,525,0
249,12.45,89,1367,1016,0
249,12.45,113,1482,1053,0
249,12.45,207,1040,729,0
249,12.45,208,826,389,0
249,12.45,214,660,137,0
249,12.45,224,884,618,0
249,12.45,259,878,525,0
249,12.45,267,642,169,0
249,12.45,283,764,253,0
249,12.45,285,1043,637,0
249,12.45,292,1073,769,0
249,12.45,303,992,580,0
249,12.45,304,496,93,0
250,12.5,64,1238,780,0
250,12.5,75,1017,531,0
250,12.5,89,1375,1025,0
250,12.5,113,1489,1056,0
250,12.5,207,1046,737,0
250,12.5,208,829,392,0
250,12.5,214,662,139,0
250,12.5,224,886,623,0
250,12.5,259,882,530,0
250,12.5,267,644,173,0
250,12.5,283,766,255,0
250,12.5,285,1048,643,0
250,12.5,292,1080,778,0
250,12.5,304,497,95,0
251,12.55,64,1242,785,0
251,12.55,75,1020,535,0
251,12.55,89,1382,1032,0
251,12.55,113,1489,1059,0
251,12.55,207,1052,744,0
251,12.55,208,832,396,0
251,12.55,214,664,141,0
251,12.55,224,892,628,0
251,12.55,259,885,535,0
251,12.55,267,648,176,0
251,12.55,283,769,259,0
251,12.55,285,1053,649,0
251,12.55,292,1086,785,0
251,12.55,305,1002,592,0
252,12.6,64,1248,791,0
252,12.6,75,1025,540,0
252,12.6,89,1389,1036,0
252,12.6,113,1494,1062,0
252,12.6,207,1058,751,0
252,12.6,208,835,400,0
252,12.6,214,666,143,0
252,12.6,224,896,634,0
252,12.6,259,890,540,0
252,12.6,267,651,180,0
252,12.6,283,771,261,0
252,12.6,285,1059,655,0
252,12.6,292,1096,792,0
252,12.6,306,500,98,0
253,12.65,64,1268,813,0
253,12.65,75,1025,536,0
253,12.65,89,1397,1040,0
253,12.65,113,1499,1064,0
253,12.65,207,1063,758,0
253,12.65,208,838,403,0
253,12.65,214,668,145,0
253,12.65,224,900,640,0
253,12.65,259,894,546,0
253,12.65,267,654,183,0
253,12.65,283,773,262,0
253,12.65,285,1064,662,0
253,12.65,292,1098,800,0
253,12.65,306,501,100,0
253,12.65,307,1306,976,0
253,12.65,308,1229,768,0
253,12.65,309,1012,606,0
254,12.7,64,1273,818,0
254,12.7,75,1034,550,0
254,12.7,89,1396,1044,0
254,12.7,113,1503,1067,0
254,12.7,207,1070,766,0
254,12.7,208,841,407,0
254,12.7,214,667,143,0
254,12.7,224,904,644,0
254,12.7,259,897,550,0
254,12.7,267,657,187,0
254,12.7,283,775,266,0
254,12.7,285,1068,667,0
254,12.7,292,1104,807,0
254,12.7,306,501,101,0
254,12.7,307,1312,984,0
254,12.7,308,1234,773,0
254,12.7,310,1226,1069,0
255,12.75,64,1277,824,0
255,12.75,75,1039,555,0
255,12.75,89,1401,1049,0
255,12.75,207,1075,773,0
255,12.75,208,844,411,0
255,12.75,214,671,149,0
255,12.75,224,907,650,0
255,12.75,259,901,556,0
255,12.75,267,660,190,0
255,12.75,283,777,267,0
255,12.75,285,1074,675,0
255,12.75,292,1111,815,0
255,12.75,306,504,104,0
255,12.75,307,1319,993,0
255,12.75,308,1238,778,0
255,12.75,310,1217,1065,0
255,12.75,311,1022,618,0
256,12.8,64,1285,829,0
256,12.8,75,1043,560,0
256,12.8,89,1405,1053,0
256,12.8,207,1082,780,0
256,12.8,208,846,415,0
256,12.8,214,670,147,0
256,12.8,224,912,656,0
256,12.8,259,906,561,0
256,12.8,267,663,194,0
256,12.8,283,779,269,0
256,12.8,285,1080,681,0
256,12.8,292,1120,824,0
256,12.8,306,504,105,0
256,12.8,307,1327,1002,0
256,12.8,308,1243,783,0
256,12.8,310,1211,1061,0
256,12.8,311,1027,624,0
257,12.85,64,1290,834,0
257,12.85,75,1048,566,0
257,12.85,89,1411,1058,0
257,12.85,207,1087,788,0
257,12.85,208,850,418,0
257,12.85,214,674,152,0
257,12.85,224,915,661,0
257,12.85,259,910,566,0
257,12.85,267,666,198,0
257,12.85,283,782,271,0
257,12.85,285,1085,687,0
257,12.85,292,1127,831,0
257,12.85,306,506,107,0
257,12.85,307,1334,1010,0
257,12.85,308,1247,788,0
257,12.85,310,1205,1056,1
257,12.85,311,1031,629,0
257,12.85,312,1231,1069,1
257,12.85,313,884,618,0
258,12.9,64,1294,840,0
258,12.9,75,1053,571,0
258,12.9,89,1419,1063,0
258,12.9,207,1094,795,0
258,12.9,208,854,422,0
258,12.9,214,671,151,0
258,12.9,224,919,667,0
258,12.9,259,914,571,0
258,12.9,267,669,202,0
258,12.9,283,784,273,0
258,12.9,285,1090,693,0
258,12.9,292,1133,840,0
258,12.9,306,507,108,0
258,12.9,307,1343,1019,0
258,12.9,308,1251,794,0
258,12.9,310,1214,1052,0
258,12.9,311,1036,635,0
259,12.95,64,1280,828,0
259,12.95,75,1057,576,0
259,12.95,207,1100,804,0
259,12.95,208,857,426,0
259,12.95,214,675,152,0
259,12.95,224,924,672,0
259,12.95,259,918,576,0
259,12.95,267,673,206,0
259,12.95,283,784,277,0
259,12.95,285,1095,699,0
259,12.95,292,1140,848,0
259,12.95,306,508,109,0
259,12.95,307,1346,1025,0
259,12.95,310,1209,1061,0
259,12.95,311,1041,641,0
260,13.0,64,1286,833,0
260,13.0,75,1062,581,0
260,13.0,207,1106,812,0
260,13.0,208,860,430,0
260,13.0,214,679,157,0
260,13.0,224,928,678,0
260,13.0,259,922,581,0
260,13.0,267,676,210,0
260,13.0,283,786,279,0
260,13.0,285,1100,705,0
260,13.0,292,1146,857,0
260,13.0,306,509,111,0
260,13.0,307,1359,1038,0
260,13.0,310,1209,1057,0
260,13.0,311,1046,647,0
260,13.0,314,1187,1026,0
261,13.05,64,1290,839,0
261,13.05,75,1077,604,0
261,13.05,207,1112,820,0
261,13.05,208,863,434,0
261,13.05,214,680,160,0
261,13.05,224,932,684,0
261,13.05,259,926,587,0
261,13.05,267,680,214,0
261,13.05,283,788,281,0
261,13.05,285,1106,712,0
261,13.05,292,1153,865,0
261,13.05,306,511,113,0
261,13.05,307,1373,1032,0
261,13.05,310,1205,1053,0
261,13.05,311,1050,652,0
261,13.05,314,1179,1023,0
261,13.05,315,900,639,0
261,13.05,316,1040,560,0
262,13.1,64,1294,843,0
262,13.1,75,1076,599,0
262,13.1,207,1118,828,0
262,13.1,208,867,438,0
262,13.1,214,680,157,0
262,13.1,224,937,690,0
262,13.1,259,931,593,0
262,13.1,267,683,218,0
262,13.1,285,1111,717,0
262,13.1,292,1159,873,0
262,13.1,306,511,113,0
262,13.1,307,1382,1042,0
262,13.1,310,1202,1044,0
262,13.1,311,1055,658,0
262,13.1,314,1173,1018,0
262,13.1,315,904,645,0
262,13.1,316,1043,565,0
263,13.15,64,1300,850,0
263,13.15,75,1086,613,0
263,13.15,207,1125,836,0
263,13.15,208,871,443,0
263,13.15,214,681,159,0
263,13.15,224,942,696,0
263,13.15,259,936,598,0
263,13.15,267,687,223,0
263,13.15,285,1116,724,0
263,13.15,292,1165,883,0
263,13.15,306,514,116,0
263,13.15,307,1391,1051,0
263,13.15,310,1183,1024,0
263,13.15,311,1060,663,0
263,13.15,316,1047,569,0
263,13.15,317,791,284,0
264,13.2,64,1305,855,0
264,13.2,75,1086,608,0
264,13.2,207,1132,843,0
264,13.2,208,874,447,0
264,13.2,214,683,161,0
264,13.2,224,946,702,0
264,13.2,259,936,594,0
264,13.2,267,690,227,0
264,13.2,285,1122,730,0
264,13.2,292,1174,891,0
264,13.2,306,514,118,0
264,13.2,307,1400,1056,0
264,13.2,310,1177,1015,0
264,13.2,311,1065,669,0
264,13.2,316,1051,573,0
264,13.2,317,793,284,0
265,13.25,64,1311,860,0
265,13.25,75,1094,621,0
265,13.25,207,1138,853,0
265,13.25,208,878,451,0
265,13.25,214,683,162,0
265,13.25,224,950,707,0
265,13.25,259,945,610,0
265,13.25,267,694,231,0
265,13.25,285,1127,736,0
265,13.25,292,1180,900,0
265,13.25,306,515,119,0
265,13.25,307,1409,1061,0
265,13.25,310,1171,1007,0
265,13.25,311,1069,675,0
265,13.25,316,1054,577,0
265,13.25,318,916,661,0
266,13.3,64,1316,867,0
266,13.3,75,1094,616,0
266,13.3,207,1145,861,0
266,13.3,208,881,455,0
266,13.3,214,687,167,0
266,13.3,224,955,714,0
266,13.3,259,949,616,0
266,13.3,267,698,235,0
266,13.3,285,1132,742,0
266,13.3,292,1188,910,0
266,13.3,306,517,122,0
266,13.3,307,1424,1066,0
266,13.3,310,1164,999,0
266,13.3,311,1074,681,0
266,13.3,316,1058,581,0
266,13.3,319,1214,1067,0
266,13.3,320,918,575,0
266,13.3,321,796,290,0
266,13.3,322,460,42,0
267,13.35,64,1321,873,0
267,13.35,75,1100,629,0
267,13.35,207,1152,869,0
267,13.35,208,885,460,0
267,13.35,214,686,164,0
267,13.35,224,960,719,0
267,13.35,259,954,621,0
267,13.35,267,701,239,0
267,13.35,285,1137,748,0
267,13.35,292,1193,918,0
267,13.35,306,518,123,0
267,13.35,310,1159,991,0
267,13.35,311,1079,686,0
267,13.35,316,1062,585,0
267,13.35,319,1207,1063,0
267,13.35,323,924,672,0
267,13.35,324,921,83,0
268,13.4,64,1300,847,0
268,13.4,75,1105,634,0
268,13.4,207,1159,878,0
268,13.4,208,889,464,0
268,13.4,214,688,165,0
268,13.4,224,964,725,0
268,13.4,259,960,627,0
268,13.4,267,704,243,0
268,13.4,285,1143,755,0
268,13.4,292,1202,927,0
268,13.4,306,520,125,0
268,13.4,310,1153,983,0
268,13.4,311,1084,692,0
268,13.4,316,1065,590,0
268,13.4,319,1204,1058,0
268,13.4,323,929,679,0
268,13.4,324,924,83,0
268,13.4,325,1347,897,0
268,13.4,326,927,585,0
268,13.4,327,796,293,0
269,13.45,64,1306,854,0
269,13.45,75,1105,629,0
269,13.45,207,1166,886,0
269,13.45,208,893,469,0
269,13.45,214,689,167,0
269,13.45,224,969,732,0
269,13.45,259,964,633,0
269,13.45,267,708,247,0
269,13.45,285,1148,762,0
269,13.45,292,1210,937,0
269,13.45,306,521,127,0
269,13.45,310,1147,974,0
269,13.45,311,1103,688,0
269,13.45,316,1069,594,0
269,13.45,319,1211,1054,0
269,13.45,323,933,684,0
269,13.45,324,927,82,0
269,13.45,325,1352,904,0
269,13.45,326,931,591,0
269,13.45,327,798,296,0
270,13.5,64,1338,892,0
270,13.5,75,1112,642,0
270,13.5,207,1174,894,0
270,13.5,208,897,473,0
270,13.5,214,689,167,0
270,13.5,224,973,738,0
270,13.5,259,969,638,0
270,13.5,267,711,251,0
270,13.5,285,1154,768,0
270,13.5,292,1218,947,0
270,13.5,306,522,129,0
270,13.5,310,1140,966,0
270,13.5,311,1095,705,0
270,13.5,316,1072,598,0
270,13.5,319,1196,1043,0
270,13.5,323,937,686,0
270,13.5,324,930,82,0
270,13.5,326,935,596,0
270,13.5,327,801,297,0
271,13.55,64,1317,865,0
271,13.55,75,1112,637,0
271,13.55,207,1180,903,0
271,13.55,208,900,479,0
271,13.55,214,690,169,0
271,13.55,224,978,744,0
271,13.55,259,974,645,0
271,13.55,267,714,255,0
271,13.55,285,1160,776,0
271,13.55,292,1225,956,0
271,13.55,306,523,131,0
271,13.55,310,1135,958,0
271,13.55,311,1100,711,0
271,13.55,316,1076,602,0
271,13.55,319,1179,1032,0
271,13.55,323,941,696,0
271,13.55,324,933,81,0
271,13.55,326,940,601,0
271,13.55,327,802,300,0
271,13.55,328,1216,1058,0
271,13.55,329,1364,917,0
272,13.6,64,1323,872,0
272,13.6,75,1120,651,0
272,13.6,207,1187,912,0
272,13.6,208,904,483,0
